type,release_year,runtime,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_countries,prod_countries_cnt,main_genre,dbscan_clusters
SHOW,2005,28,1.0,2.4,145.0,0.818,1.0,US,1,reality,5
SHOW,2008,107,1.0,7.4,273.0,1.4,8.7,IT,1,drama,72
SHOW,2003,23,1.0,7.1,231.0,1.894,8.0,AU,1,drama,14
SHOW,2003,24,5.0,6.9,685.0,7.922,7.5,CA,1,comedy,21
SHOW,2006,12,5.0,6.3,912.0,2.273,7.5,GB,1,comedy,0
SHOW,2006,44,1.0,6.1,184.0,1.297,10.0,US,1,reality,5
SHOW,2010,40,3.0,5.4,345.0,1.87,3.9,US,1,drama,13
SHOW,2010,47,1.0,7.6,321.0,2.45,6.4,GB,1,documentation,64
SHOW,2005,22,3.0,6.6,2824.0,5.906,5.8,US,1,scifi,2
SHOW,2009,22,7.0,7.3,302.0,5.427,6.0,ZA,1,animation,-1
SHOW,2005,54,5.0,8.0,143.0,1.504,8.5,AU,1,documentation,63
SHOW,2006,47,3.0,7.6,121.0,1.522,8.5,US,1,documentation,35
SHOW,2005,23,3.0,7.8,1227.0,12.509,7.5,JP,1,animation,8
SHOW,2007,48,1.0,6.9,1194.0,6.609,6.3,US,1,drama,13
SHOW,2008,24,3.0,6.0,3244.0,25.957,8.0,CA,2,scifi,6
SHOW,2010,59,1.0,8.8,473.0,1.801,9.5,GB,1,reality,18
SHOW,2002,21,4.0,7.0,1827.0,5.019,8.1,US,1,comedy,1
SHOW,2006,22,3.0,5.6,365.0,3.697,8.3,US,1,animation,25
SHOW,2010,11,4.0,6.7,55.0,1.198,10.0,GB,1,family,40
SHOW,2009,14,3.0,6.9,1083.0,17.668,6.6,GB,1,comedy,0
SHOW,2009,22,2.0,4.3,1052.0,8.989,7.4,US,2,comedy,1
SHOW,2007,19,4.0,6.3,21.0,2.398,6.3,GB,1,family,40
SHOW,2009,14,1.0,8.2,47.0,1.056,8.3,ES,1,animation,78
SHOW,2004,73,1.0,7.0,608.0,1.728,7.5,GB,1,drama,41
SHOW,2008,2,14.0,8.1,617.0,2.746,8.4,GB,1,animation,3
SHOW,2008,13,3.0,6.7,100.0,1.441,10.0,IE,1,family,-1
SHOW,2003,27,2.0,6.4,316.0,3.913,7.2,US,1,animation,25
SHOW,2008,46,3.0,7.0,859.0,6.061,6.8,CA,1,action,44
SHOW,2009,52,2.0,6.5,184.0,2.712,8.0,IT,1,crime,-1
SHOW,2010,11,6.0,5.2,156.0,6.172,6.3,KR,1,animation,34
SHOW,2003,10,4.0,6.5,239.0,4.136,7.5,GB,1,animation,3
SHOW,2009,28,3.0,8.0,33.0,1.4,10.0,US,1,reality,5
SHOW,2004,27,3.0,5.7,197.0,4.987,8.4,US,2,animation,25
SHOW,2006,47,2.0,8.0,859.0,6.501,8.1,JP,1,drama,9
SHOW,2008,59,1.0,7.1,218.0,1.96,10.0,GB,1,comedy,0
SHOW,2004,45,5.0,8.0,82.0,27.245,9.8,CN,1,drama,45
SHOW,2007,22,1.0,7.3,99.0,1.4,10.0,CA,2,scifi,6
SHOW,2005,26,2.0,4.7,184.0,3.275,3.6,US,1,comedy,1
SHOW,2010,30,1.0,7.6,306.0,2.974,9.3,CA,2,drama,19
SHOW,2005,24,4.0,6.4,378.0,2.391,7.3,CA,1,animation,12
SHOW,2003,24,2.0,5.1,404.0,2.96,5.5,US,3,animation,25
SHOW,2002,23,4.0,6.6,77.0,2.806,7.0,JP,1,scifi,11
SHOW,2007,22,2.0,4.7,329.0,1.96,1.0,CA,1,comedy,21
SHOW,2002,22,12.0,6.0,133.0,2.225,10.0,US,1,reality,5
SHOW,2010,22,1.0,5.6,44.0,3.408,10.0,FR,3,action,28
SHOW,2004,94,1.0,5.8,52.0,0.782,8.0,IT,1,crime,-1
SHOW,2002,28,14.0,5.7,65.0,0.6,6.0,US,1,reality,5
SHOW,2006,17,1.0,6.4,25.0,2.043,8.0,FR,1,animation,15
SHOW,2006,24,2.0,7.1,159.0,1.608,8.0,CA,1,scifi,6
SHOW,2012,60,6.0,8.7,55784.0,52.202,8.2,GB,1,crime,46
SHOW,2011,44,9.0,8.5,395600.0,356.533,8.1,US,1,drama,13
SHOW,2011,45,10.0,8.0,304893.0,149.195,8.1,US,1,scifi,2
SHOW,2011,22,7.0,8.1,50740.0,22.704,7.4,US,1,comedy,1
SHOW,2011,42,6.0,7.7,142717.0,233.468,8.6,US,1,scifi,2
SHOW,2012,22,5.0,8.4,20391.0,16.505,7.6,US,1,comedy,1
SHOW,2011,47,6.0,7.8,117296.0,129.219,8.2,US,1,drama,13
SHOW,2012,20,5.0,7.5,1150.0,10.179,6.1,US,1,fantasy,71
SHOW,2011,24,6.0,8.2,17634.0,11.458,8.2,GB,1,comedy,0
SHOW,2012,27,4.0,8.2,18061.0,36.48,7.8,JP,1,scifi,11
SHOW,2012,41,9.0,7.1,8186.0,30.93,7.1,US,1,reality,5
SHOW,2011,26,6.0,7.7,1596.0,22.407,7.0,US,2,comedy,1
SHOW,2012,52,2.0,7.7,12605.0,11.947,6.8,US,1,drama,13
SHOW,2012,45,1.0,6.5,4565.0,13.861,6.6,CA,2,action,44
SHOW,2012,61,2.0,7.8,11530.0,10.485,7.4,GB,1,drama,41
SHOW,2011,24,6.0,6.3,1521.0,17.015,8.0,US,1,comedy,1
SHOW,2012,17,15.0,7.2,4519.0,60.536,7.8,DK,2,scifi,-1
SHOW,2012,22,3.0,8.1,6098.0,5.21,7.4,GB,1,comedy,0
SHOW,2012,21,8.0,2.3,15.0,3.287,8.1,CA,1,comedy,21
SHOW,2012,58,1.0,6.8,3028.0,5.383,7.3,GB,1,drama,41
SHOW,2011,40,4.0,7.9,17448.0,13.527,7.2,GB,1,comedy,0
SHOW,2011,47,1.0,7.3,1870.0,5.995,7.0,GB,1,crime,46
SHOW,2012,60,1.0,7.0,708.0,1.634,7.5,GB,1,drama,41
SHOW,2012,24,4.0,7.5,801.0,5.928,7.8,GB,1,documentation,64
SHOW,2012,23,7.0,7.6,5377.0,11.979,6.8,US,1,reality,5
SHOW,2011,47,26.0,8.1,403.0,17.768,5.5,GB,1,documentation,64
SHOW,2011,58,9.0,8.6,557.0,5.66,8.6,GB,1,documentation,64
SHOW,2012,41,10.0,5.3,795.0,8.427,6.4,US,1,reality,5
SHOW,2012,44,3.0,6.8,1039.0,7.083,7.5,CA,1,drama,19
SHOW,2012,44,2.0,8.2,31.0,6.048,5.5,GB,1,action,22
SHOW,2011,42,1.0,6.9,465.0,5.1,7.3,AU,1,western,-1
SHOW,2012,44,1.0,7.6,2452.0,7.75,7.1,GB,1,drama,41
SHOW,2011,59,1.0,7.6,6617.0,8.321,7.4,GB,1,scifi,23
SHOW,2011,24,2.0,7.5,1360.0,6.788,7.4,GB,1,comedy,0
SHOW,2012,30,2.0,7.3,1105.0,3.84,8.0,GB,1,comedy,0
SHOW,2012,47,1.0,7.3,409.0,3.478,6.1,GB,1,reality,18
SHOW,2012,49,2.0,7.9,1195.0,2.073,7.4,AT,3,documentation,-1
SHOW,2012,55,1.0,7.3,2594.0,7.031,6.8,GB,1,drama,41
SHOW,2012,22,3.0,6.8,1199.0,5.545,8.3,CA,1,comedy,21
SHOW,2011,22,6.0,5.0,900.0,21.874,6.9,JP,1,action,7
SHOW,2011,45,1.0,8.4,1595.0,17.804,8.0,CN,1,drama,45
SHOW,2011,22,2.0,3.1,2030.0,2.596,7.2,US,1,reality,5
SHOW,2012,1,1.0,7.7,98.0,1.439,7.8,GB,1,comedy,0
SHOW,2011,42,10.0,4.3,177.0,8.368,7.3,US,1,reality,5
SHOW,2012,29,1.0,6.7,626.0,3.029,7.5,GB,1,comedy,0
SHOW,2012,31,3.0,7.5,2527.0,6.624,7.4,GB,1,comedy,0
SHOW,2011,5,4.0,6.4,94.0,2.728,10.0,GB,1,animation,3
SHOW,2011,58,1.0,8.5,505.0,2.032,8.4,GB,1,documentation,64
SHOW,2011,47,2.0,7.1,81.0,1.791,5.7,DE,1,documentation,59
SHOW,2012,23,1.0,6.5,387.0,6.649,7.9,JP,1,action,7
SHOW,2011,13,4.0,4.4,475.0,4.01,5.3,CA,1,comedy,21
SHOW,2011,17,4.0,4.9,218.0,9.064,6.5,CA,1,action,44
SHOW,2011,12,2.0,7.6,103.0,3.255,7.5,ES,2,animation,78
SHOW,2011,14,2.0,4.3,168.0,7.235,6.0,AU,1,animation,-1
SHOW,2011,59,3.0,7.4,214.0,3.417,7.0,GB,1,reality,18
SHOW,2011,22,4.0,8.2,377.0,2.943,9.0,CA,1,action,44
SHOW,2011,23,2.0,4.3,759.0,2.936,3.0,CA,1,comedy,21
SHOW,2011,44,2.0,6.4,496.0,1.193,8.0,US,1,reality,5
SHOW,2011,48,1.0,7.1,108.0,2.205,7.2,JP,1,romance,-1
SHOW,2012,32,1.0,6.4,600.0,3.321,6.3,GB,1,comedy,0
SHOW,2011,21,2.0,5.3,232.0,10.775,8.5,FR,3,animation,15
SHOW,2012,11,3.0,5.1,26.0,0.6,4.0,KR,1,animation,34
SHOW,2012,21,4.0,7.0,152.0,5.897,10.0,CA,1,reality,66
SHOW,2012,23,2.0,2.6,171.0,1.4,6.0,CA,1,comedy,21
SHOW,2012,42,2.0,7.6,148.0,1.479,6.3,GB,2,action,22
SHOW,2011,80,1.0,8.3,61.0,0.6,8.0,FR,1,documentation,37
SHOW,2013,45,6.0,8.5,508388.0,344.245,8.1,CA,1,action,44
SHOW,2014,56,4.0,8.2,102055.0,64.722,7.5,US,1,action,10
SHOW,2013,48,6.0,8.4,96213.0,49.475,7.9,US,1,crime,20
SHOW,2013,61,3.0,8.1,101747.0,38.847,7.7,IE,1,crime,-1
SHOW,2013,25,4.0,8.9,25396.0,10.796,8.0,US,1,comedy,1
SHOW,2013,90,8.0,8.6,24610.0,80.444,8.2,GB,1,drama,41
SHOW,2013,53,7.0,8.3,85387.0,36.596,7.5,US,1,drama,13
SHOW,2013,60,1.0,7.8,26382.0,18.709,7.2,GB,1,drama,41
SHOW,2014,29,3.0,8.6,13641.0,11.717,8.4,GB,1,comedy,0
SHOW,2014,58,2.0,8.2,25769.0,21.862,7.1,GB,1,crime,46
SHOW,2014,52,7.0,7.9,13458.0,28.897,7.6,GB,1,drama,41
SHOW,2013,51,2.0,8.4,45874.0,30.354,8.0,GB,1,scifi,23
SHOW,2014,59,5.0,7.9,44661.0,22.71,6.6,US,1,drama,13
SHOW,2013,47,3.0,7.8,8990.0,12.029,7.7,GB,1,thriller,58
SHOW,2013,43,2.0,7.6,19045.0,22.73,6.8,US,1,drama,13
SHOW,2014,22,6.0,5.5,816.0,26.675,5.9,US,1,animation,25
SHOW,2013,54,3.0,7.9,76149.0,35.862,7.5,US,1,drama,13
SHOW,2013,51,4.0,6.8,2803.0,20.83,7.4,CA,2,drama,19
SHOW,2013,59,2.0,7.7,2229.0,7.29,7.6,GB,1,drama,41
SHOW,2014,56,3.0,7.8,22080.0,22.752,6.9,GB,1,action,22
SHOW,2014,54,2.0,7.4,11382.0,10.637,7.0,US,1,drama,13
SHOW,2013,44,8.0,8.4,255.0,4.532,8.0,GB,1,documentation,64
SHOW,2014,57,5.0,7.7,4004.0,24.834,7.7,GB,1,war,67
SHOW,2013,92,1.0,8.5,29082.0,16.506,8.0,DE,1,drama,68
SHOW,2013,45,2.0,5.8,27.0,27.427,6.6,GB,1,scifi,23
SHOW,2013,46,1.0,6.5,1400.0,11.121,6.7,FR,1,action,28
SHOW,2014,44,1.0,7.1,6219.0,10.138,6.7,US,1,crime,20
SHOW,2013,42,5.0,7.9,27588.0,51.604,7.6,US,1,drama,13
SHOW,2013,91,1.0,7.3,4126.0,8.197,6.8,GB,1,drama,41
SHOW,2014,26,3.0,7.9,11488.0,11.05,7.5,US,1,comedy,1
SHOW,2014,28,4.0,8.1,24412.0,12.112,7.6,US,1,comedy,1
SHOW,2013,53,1.0,6.6,1490.0,4.493,6.1,GB,1,drama,41
SHOW,2013,45,1.0,6.8,2333.0,8.912,6.5,GB,1,drama,41
SHOW,2014,47,6.0,7.2,1276.0,7.561,6.6,GB,1,reality,18
SHOW,2014,57,3.0,8.1,331.0,1.565,7.2,GB,1,reality,18
SHOW,2014,46,2.0,7.2,3194.0,7.003,6.9,GB,1,crime,46
SHOW,2014,29,5.0,7.8,22413.0,17.415,6.4,US,1,comedy,1
SHOW,2014,23,3.0,7.2,1098.0,15.948,6.2,US,1,comedy,1
SHOW,2013,24,7.0,5.9,1928.0,21.631,7.2,CA,1,drama,19
SHOW,2013,43,2.0,7.4,303.0,1.197,7.9,US,1,documentation,35
SHOW,2014,90,1.0,7.7,1319.0,2.43,6.0,AU,1,drama,14
SHOW,2013,47,2.0,7.4,1091.0,6.687,6.8,GB,1,drama,41
SHOW,2013,27,2.0,7.5,4592.0,10.63,7.0,US,1,drama,13
SHOW,2013,19,3.0,6.4,620.0,5.963,7.8,US,3,animation,25
SHOW,2013,35,1.0,6.8,1044.0,8.105,2.0,CA,1,scifi,6
SHOW,2013,43,1.0,7.5,56.0,39.204,8.4,KR,1,scifi,30
SHOW,2014,43,1.0,7.0,976.0,5.022,8.0,GB,1,drama,41
SHOW,2013,45,3.0,7.4,844.0,3.372,5.6,GB,1,drama,41
SHOW,2014,12,10.0,5.9,324.0,55.596,8.2,KR,1,animation,34
SHOW,2013,47,1.0,7.0,5845.0,8.991,6.0,US,1,drama,13
SHOW,2014,89,1.0,7.8,272.0,1.12,6.0,US,1,comedy,1
SHOW,2014,61,1.0,7.9,1334.0,3.825,9.4,AU,1,war,-1
SHOW,2014,57,4.0,7.3,488.0,0.716,7.0,GB,1,reality,18
SHOW,2014,28,4.0,6.9,2390.0,5.529,7.4,US,1,drama,13
SHOW,2014,49,13.0,8.8,331.0,3.125,10.0,GB,1,documentation,64
SHOW,2014,42,1.0,7.1,607.0,3.627,7.7,AU,1,crime,56
SHOW,2013,19,2.0,7.8,362.0,11.343,7.8,US,1,animation,25
SHOW,2013,23,4.0,8.7,481.0,1.985,8.8,US,1,family,4
SHOW,2014,43,1.0,6.3,1589.0,6.955,6.3,US,1,drama,13
SHOW,2014,53,1.0,7.1,535.0,3.807,5.7,GB,1,drama,41
SHOW,2014,61,1.0,7.4,455.0,7.353,8.6,KR,1,romance,-1
SHOW,2014,46,1.0,6.5,989.0,4.093,6.2,GB,1,drama,41
SHOW,2013,24,2.0,5.3,285.0,0.744,4.0,CA,1,reality,66
SHOW,2014,57,1.0,8.6,308.0,1.563,10.0,GB,1,reality,18
SHOW,2014,46,3.0,8.1,1437.0,12.157,8.7,RU,1,drama,-1
SHOW,2014,41,6.0,4.9,396.0,6.052,7.2,US,1,reality,5
SHOW,2013,45,1.0,6.5,192.0,0.6,6.0,GB,1,comedy,0
SHOW,2013,61,1.0,8.6,321.0,2.395,8.8,GB,1,reality,18
SHOW,2013,28,3.0,7.9,2241.0,6.504,8.3,GB,1,war,67
SHOW,2014,22,3.0,7.0,6.0,15.008,6.6,JP,1,scifi,11
SHOW,2014,21,4.0,7.3,448.0,6.423,9.2,FR,1,music,-1
SHOW,2013,26,1.0,7.0,2880.0,5.651,6.5,US,1,comedy,1
SHOW,2013,49,2.0,5.6,174.0,4.393,7.0,CN,1,action,31
SHOW,2014,60,1.0,8.2,480.0,2.843,7.0,GB,1,documentation,64
SHOW,2013,48,2.0,7.4,1290.0,13.444,7.7,JP,1,drama,9
SHOW,2013,43,2.0,5.2,107.0,1.245,10.0,US,1,reality,5
SHOW,2013,43,5.0,5.9,644.0,3.743,5.3,CA,1,reality,66
SHOW,2014,56,2.0,8.4,1025.0,3.555,8.5,GB,1,documentation,64
SHOW,2014,22,2.0,7.3,1042.0,1.379,7.2,GB,1,comedy,0
SHOW,2013,56,1.0,8.1,742.0,2.481,7.6,US,1,scifi,2
SHOW,2014,25,4.0,8.5,22.0,16.83,7.1,CA,1,comedy,21
SHOW,2014,23,4.0,6.4,364.0,3.734,8.7,CA,1,scifi,6
SHOW,2014,58,1.0,6.3,78.0,2.595,7.8,KR,1,drama,53
SHOW,2014,51,1.0,6.6,329.0,2.171,6.3,GB,2,drama,41
SHOW,2013,22,1.0,6.7,94.0,3.959,10.0,CA,2,animation,12
SHOW,2014,24,6.0,6.6,58.0,7.813,8.5,JP,1,animation,8
SHOW,2014,48,3.0,7.1,31.0,1.05,10.0,NZ,1,reality,-1
SHOW,2013,43,1.0,7.5,121.0,2.377,6.0,RU,1,drama,-1
SHOW,2013,47,1.0,7.2,1647.0,15.557,8.4,KR,1,comedy,29
SHOW,2014,19,2.0,7.3,82.0,1.36,7.5,US,1,animation,25
SHOW,2015,49,6.0,8.8,404920.0,352.657,8.5,US,1,comedy,1
SHOW,2016,57,6.0,8.4,91287.0,73.795,7.7,US,1,drama,13
SHOW,2015,46,7.0,8.5,64854.0,63.676,8.0,US,1,crime,20
SHOW,2016,49,6.0,8.2,33214.0,24.672,7.7,US,1,drama,13
SHOW,2015,42,6.0,8.5,146651.0,47.209,8.0,US,1,drama,13
SHOW,2015,49,4.0,8.6,373828.0,78.61,8.2,US,1,crime,20
SHOW,2015,30,3.0,8.4,70087.0,50.633,7.7,US,1,action,10
SHOW,2016,25,2.0,8.7,139749.0,21.917,8.2,GB,1,drama,41
SHOW,2016,60,1.0,8.1,86638.0,20.901,7.9,GB,1,drama,41
SHOW,2015,56,4.0,8.4,21087.0,11.583,8.0,GB,1,crime,46
SHOW,2016,44,4.0,7.9,73444.0,25.698,7.5,US,1,scifi,2
SHOW,2015,58,5.0,8.3,30619.0,24.196,7.9,GB,1,drama,41
SHOW,2015,55,4.0,8.0,96965.0,84.623,7.5,US,1,drama,13
SHOW,2015,25,11.0,8.2,2590.0,13.58,7.2,GB,1,comedy,0
SHOW,2015,55,1.0,8.0,23031.0,13.19,7.6,GB,1,crime,46
SHOW,2015,40,2.0,8.3,14185.0,22.047,7.8,US,1,drama,13
SHOW,2016,52,4.0,8.2,46756.0,39.428,7.7,US,1,drama,13
SHOW,2016,46,4.0,8.2,10827.0,16.856,7.5,GB,1,drama,41
SHOW,2015,47,3.0,7.9,39363.0,27.075,7.5,GB,1,drama,41
SHOW,2016,52,3.0,8.2,26086.0,18.152,7.2,GB,1,drama,41
SHOW,2015,21,4.0,8.0,14905.0,18.488,7.0,US,1,comedy,1
SHOW,2016,43,2.0,7.9,28131.0,41.816,7.3,US,1,drama,13
SHOW,2015,25,4.0,8.2,18735.0,9.477,7.6,GB,1,comedy,0
SHOW,2015,60,1.0,7.9,10626.0,15.595,7.0,US,1,drama,13
SHOW,2016,22,2.0,7.2,5326.0,31.873,6.7,JP,1,scifi,11
SHOW,2015,49,3.0,8.1,35460.0,32.989,7.7,US,1,drama,13
SHOW,2016,59,1.0,7.8,239.0,1.798,7.3,GB,1,documentation,64
SHOW,2015,43,4.0,7.6,11967.0,12.683,7.3,US,1,drama,13
SHOW,2016,66,4.0,8.7,72005.0,20.619,7.8,GB,1,reality,18
SHOW,2016,27,1.0,6.8,3653.0,5.328,6.8,AU,1,drama,14
SHOW,2015,57,1.0,7.3,1735.0,6.104,7.1,GB,1,drama,41
SHOW,2016,26,2.0,7.4,17719.0,27.174,7.0,US,1,scifi,2
SHOW,2016,41,3.0,7.0,1786.0,6.477,6.9,GB,1,drama,41
SHOW,2016,27,2.0,7.4,3897.0,3.586,7.5,US,1,drama,13
SHOW,2015,56,1.0,7.3,1181.0,3.998,5.3,AU,1,drama,14
SHOW,2015,51,1.0,8.2,5769.0,7.481,7.2,US,1,drama,13
SHOW,2015,30,1.0,7.0,4183.0,8.985,7.4,US,1,drama,13
SHOW,2016,26,1.0,6.2,4389.0,5.782,5.8,US,1,comedy,1
SHOW,2015,43,2.0,7.9,2394.0,9.099,6.6,US,1,drama,13
SHOW,2016,27,6.0,8.3,53.0,4.771,10.0,US,1,documentation,35
SHOW,2015,46,3.0,8.2,95.0,13.798,7.5,GB,1,reality,18
SHOW,2016,8,4.0,7.4,51.0,15.764,10.0,JP,1,comedy,27
SHOW,2015,55,1.0,7.5,8422.0,7.925,6.7,US,1,drama,13
SHOW,2016,21,8.0,8.8,1557.0,7.134,8.2,US,1,crime,20
SHOW,2016,30,1.0,7.5,9136.0,18.378,6.7,US,1,action,10
SHOW,2015,68,1.0,8.5,16.0,9.662,6.6,US,1,western,70
SHOW,2016,65,16.0,7.1,2184.0,4.003,7.4,GB,1,drama,41
SHOW,2016,24,7.0,8.7,1435.0,4.738,8.8,US,1,comedy,1
SHOW,2015,22,3.0,6.8,1637.0,11.632,6.7,GB,1,action,22
SHOW,2015,22,3.0,7.5,1193.0,9.924,7.6,US,1,comedy,1
SHOW,2015,24,1.0,7.7,510.0,1.10157,7.5,JP,1,action,7
SHOW,2015,28,3.0,8.3,2770.0,35.942,8.0,US,1,scifi,2
SHOW,2016,44,10.0,8.0,379.0,7.046,9.8,JP,1,comedy,27
SHOW,2015,44,1.0,6.6,102.0,2.125,7.0,GB,1,war,67
SHOW,2015,20,3.0,7.2,184.0,6.686,0.8,US,1,comedy,1
SHOW,2016,44,1.0,6.0,1640.0,7.206,5.4,GB,1,scifi,23
SHOW,2015,85,1.0,7.9,289.0,3.763,2.0,AU,1,drama,14
SHOW,2016,43,2.0,6.4,3322.0,13.863,6.3,US,1,scifi,2
SHOW,2015,64,1.0,7.2,621.0,3.094,7.8,AU,1,crime,56
SHOW,2016,32,2.0,7.8,328.0,4.615,9.7,JP,1,action,7
SHOW,2016,24,1.0,6.6,6232.0,8.924,6.6,US,1,comedy,1
SHOW,2015,24,2.0,7.1,1472.0,23.452,8.3,JP,1,comedy,27
SHOW,2015,19,10.0,7.2,352.0,3.67,4.5,US,1,action,10
SHOW,2016,22,1.0,8.0,678.0,4.054,8.0,JP,1,drama,9
SHOW,2016,22,1.0,6.8,165.0,1.03,10.0,US,1,comedy,1
SHOW,2016,22,1.0,7.4,416.0,9.547,7.4,JP,1,drama,9
SHOW,2015,27,1.0,7.2,669.0,2.299,5.3,GB,1,comedy,0
SHOW,2016,25,1.0,7.0,709.0,3.676,7.6,US,1,family,4
SHOW,2016,46,5.0,7.7,799.0,6.231,7.6,US,1,documentation,35
SHOW,2016,22,1.0,5.9,92.0,7.752,6.0,JP,1,drama,9
SHOW,2016,8,6.0,6.3,88.0,5.458,5.0,KR,1,scifi,30
SHOW,2016,30,1.0,6.6,428.0,3.196,7.8,US,1,documentation,35
SHOW,2015,26,1.0,8.9,428.0,7.21,8.2,FR,1,drama,51
SHOW,2015,23,2.0,7.5,538.0,7.065,7.8,US,1,scifi,2
SHOW,2015,52,2.0,6.2,168.0,1.726,5.5,IE,1,action,-1
SHOW,2015,20,3.0,6.8,220.0,2.322,5.2,DE,1,drama,68
SHOW,2015,48,1.0,7.4,936.0,8.102,7.3,GB,1,drama,41
SHOW,2015,21,2.0,4.3,189.0,1.909,9.0,CA,1,comedy,21
SHOW,2015,51,1.0,6.1,32.0,1.704,7.3,US,1,war,48
SHOW,2016,23,3.0,5.8,241.0,7.393,8.4,IT,1,animation,-1
SHOW,2015,23,2.0,5.5,134.0,2.471,6.0,CA,1,comedy,21
SHOW,2015,7,3.0,6.8,16.0,0.6,5.0,GB,1,animation,3
SHOW,2016,22,4.0,7.5,299.0,1.737,5.5,US,1,animation,25
SHOW,2015,44,2.0,6.3,536.0,3.921,7.0,CA,1,crime,-1
SHOW,2015,43,1.0,7.5,636.0,23.837,8.2,CN,1,comedy,55
SHOW,2015,64,1.0,8.0,4282.0,15.201,8.2,KR,1,comedy,29
SHOW,2015,47,1.0,5.5,368.0,5.333,7.5,GB,1,drama,41
SHOW,2016,27,1.0,7.9,204.0,0.633,7.0,US,1,reality,5
SHOW,2015,22,1.0,7.8,6.0,0.6,10.0,US,1,family,4
SHOW,2015,10,5.0,7.2,228.0,2.368,8.0,DE,1,comedy,85
SHOW,2016,50,1.0,7.1,764.0,16.354,7.8,JP,1,drama,9
SHOW,2016,43,1.0,7.2,208.0,1.528,2.5,NZ,1,drama,-1
SHOW,2015,15,1.0,7.3,2120.0,1.992,6.2,IN,1,drama,54
SHOW,2015,43,2.0,6.4,657.0,7.939,5.8,CA,2,crime,-1
SHOW,2015,52,1.0,7.3,138.0,0.6,6.5,NO,1,documentation,-1
SHOW,2015,18,1.0,8.0,6401.0,2.915,7.3,IN,1,drama,54
SHOW,2016,8,1.0,7.4,141.0,1.885,8.0,IN,1,romance,-1
SHOW,2015,49,1.0,6.9,68.0,1.872,6.0,FR,1,drama,51
SHOW,2015,11,2.0,5.3,52.0,1.4,6.0,GB,1,fantasy,-1
SHOW,2015,11,1.0,6.9,35.0,0.6,5.0,US,1,documentation,35
SHOW,2018,42,4.0,8.2,112967.0,45.175,8.1,US,1,crime,20
SHOW,2017,54,3.0,7.7,84311.0,54.759,7.1,US,1,scifi,2
SHOW,2017,54,4.0,8.7,108795.0,35.902,8.1,US,1,comedy,1
SHOW,2018,56,1.0,7.7,13303.0,8.596,7.4,GB,1,drama,41
SHOW,2017,57,2.0,8.0,26309.0,28.13,7.4,US,1,scifi,2
SHOW,2018,48,3.0,8.0,111056.0,45.833,7.7,US,1,war,48
SHOW,2017,58,1.0,7.5,11854.0,33.683,7.9,US,1,drama,13
SHOW,2018,45,3.0,6.8,15748.0,31.499,6.9,GB,1,scifi,23
SHOW,2017,26,2.0,8.3,9360.0,17.158,8.7,JP,1,scifi,11
SHOW,2018,30,2.0,7.4,24020.0,21.987,7.1,US,1,drama,13
SHOW,2017,60,1.0,7.3,5404.0,4.932,7.5,GB,1,drama,41
SHOW,2018,47,1.0,7.3,4579.0,11.9,7.3,GB,1,drama,41
SHOW,2017,56,3.0,8.2,7058.0,25.307,6.9,US,1,crime,20
SHOW,2017,42,3.0,7.2,15126.0,54.064,7.5,US,1,drama,13
SHOW,2018,35,3.0,7.2,2832.0,19.63,6.5,US,1,drama,13
SHOW,2018,23,1.0,7.5,3110.0,28.889,7.3,JP,1,comedy,27
SHOW,2018,55,1.0,7.3,9444.0,8.136,7.1,GB,1,drama,41
SHOW,2017,48,3.0,7.2,13928.0,19.588,6.9,GB,1,drama,41
SHOW,2017,37,1.0,7.2,4063.0,15.494,7.0,GB,2,drama,41
SHOW,2018,54,1.0,6.6,9704.0,10.052,6.4,GB,1,drama,41
SHOW,2017,48,1.0,7.2,16005.0,22.247,7.2,GB,1,scifi,23
SHOW,2018,31,4.0,3.5,546.0,172.955,7.3,MX,1,comedy,75
SHOW,2018,22,1.0,8.2,5413.0,40.675,8.9,JP,1,animation,8
SHOW,2017,29,3.0,7.8,4294.0,11.318,7.7,US,1,drama,13
SHOW,2017,45,2.0,6.9,21986.0,56.085,6.4,US,1,drama,13
SHOW,2017,80,1.0,6.1,336.0,0.972,7.0,AU,1,thriller,-1
SHOW,2017,42,2.0,6.7,5251.0,23.786,7.0,US,1,drama,13
SHOW,2017,38,2.0,5.8,232.0,2.692,5.3,US,1,comedy,1
SHOW,2018,52,1.0,6.8,810.0,1.697,6.7,AU,1,crime,56
SHOW,2018,30,1.0,7.1,6405.0,5.025,6.7,US,1,drama,13
SHOW,2018,45,3.0,7.0,91.0,1.831,9.0,GB,1,crime,46
SHOW,2017,24,1.0,6.8,653.0,12.436,7.0,JP,1,scifi,11
SHOW,2018,59,1.0,7.8,5666.0,13.077,7.0,GB,1,crime,46
SHOW,2018,51,1.0,6.1,4003.0,11.215,6.1,AU,1,drama,14
SHOW,2018,23,2.0,5.8,312.0,3.697,6.0,US,1,animation,25
SHOW,2018,62,1.0,7.2,394.0,1.998,8.0,US,1,documentation,35
SHOW,2017,22,1.0,6.9,1767.0,14.591,6.3,JP,1,drama,9
SHOW,2018,80,1.0,7.0,5814.0,8.849,6.5,US,1,drama,13
SHOW,2017,41,1.0,7.5,2076.0,4.872,5.5,US,1,drama,13
